ds,trend,yhat_lower,yhat_upper,trend_lower,trend_upper,additive_terms,additive_terms_lower,additive_terms_upper,weekly,weekly_lower,weekly_upper,yearly,yearly_lower,yearly_upper,multiplicative_terms,multiplicative_terms_lower,multiplicative_terms_upper,yhat
2015-11-07,24.918257159309213,21.677947431150145,37.16758132287346,24.918257159309213,24.918257159309213,4.177507775989151,4.177507775989151,4.177507775989151,3.4283246998696897,3.4283246998696897,3.4283246998696897,0.7491830761194611,0.7491830761194611,0.7491830761194611,0.0,0.0,0.0,29.095764935298362
2015-11-08,24.922831164972965,22.14400257555762,37.51404427140385,24.922831164972965,24.922831164972965,5.427091351578531,5.427091351578531,5.427091351578531,4.50600401954418,4.50600401954418,4.50600401954418,0.9210873320343498,0.9210873320343498,0.9210873320343498,0.0,0.0,0.0,30.349922516551494
2015-11-09,24.927405170636717,12.733023079909628,28.651941519047256,24.927405170636717,24.927405170636717,-4.176518902368168,-4.176518902368168,-4.176518902368168,-5.255168164750558,-5.255168164750558,-5.255168164750558,1.0786492623823905,1.0786492623823905,1.0786492623823905,0.0,0.0,0.0,20.750886268268548
2015-11-10,24.931979176300473,16.48951271057928,31.49329259887957,24.931979176300473,24.931979176300473,-0.7949788952473497,-0.7949788952473497,-0.7949788952473497,-2.0122537273642926,-2.0122537273642926,-2.0122537273642926,1.2172748321169429,1.2172748321169429,1.2172748321169429,0.0,0.0,0.0,24.137000281053123
2015-11-11,24.936553181964225,16.21799226739687,31.683934898407017,24.936553181964225,24.936553181964225,-0.7814090434795326,-0.7814090434795326,-0.7814090434795326,-2.1139528913290873,-2.1139528913290873,-2.1139528913290873,1.3325438478495548,1.3325438478495548,1.3325438478495548,0.0,0.0,0.0,24.155144138484694
2015-11-12,24.94112718762798,18.072099834251897,34.07408306112161,24.94112718762798,24.94112718762798,1.1170241314788198,1.1170241314788198,1.1170241314788198,-0.30328524799628676,-0.30328524799628676,-0.30328524799628676,1.4203093794751067,1.4203093794751067,1.4203093794751067,0.0,0.0,0.0,26.058151319106802
2015-11-13,24.945701183299366,20.78844098874088,36.52672932990598,24.945701183299366,24.945701183299366,3.2271243120493875,3.2271243120493875,3.2271243120493875,1.750331312027123,1.750331312027123,1.750331312027123,1.4767930000222642,1.4767930000222642,1.4767930000222642,0.0,0.0,0.0,28.172825495348754
2015-11-14,24.950275178970752,22.50538568018283,36.99445768714264,24.950275178970752,24.950275178970752,4.92699820157287,4.92699820157287,4.92699820157287,3.4283246998685435,3.4283246998685435,3.4283246998685435,1.4986735017043262,1.4986735017043262,1.4986735017043262,0.0,0.0,0.0,29.87727338054362
2015-11-15,24.95484917464214,23.015208560371526,38.707718990955804,24.95484917464214,24.95484917464214,5.989170897842222,5.989170897842222,5.989170897842222,4.506004019535854,4.506004019535854,4.506004019535854,1.4831668783063674,1.4831668783063674,1.4831668783063674,0.0,0.0,0.0,30.94402007248436
2015-11-16,24.959423170313524,12.959786246876396,29.14743702897284,24.959423170313524,24.959423170313524,-3.8270726110374946,-3.8270726110374946,-3.8270726110374946,-5.255168164746034,-5.255168164746034,-5.255168164746034,1.4280955537085402,1.4280955537085402,1.4280955537085402,0.0,0.0,0.0,21.13235055927603
2015-11-17,24.96399716598491,16.488645339626395,31.87111577255501,24.96399716598491,24.96399716598491,-0.6803086483855929,-0.6803086483855929,-0.6803086483855929,-2.0122537273713115,-2.0122537273713115,-2.0122537273713115,1.3319450789857188,1.3319450789857188,1.3319450789857188,0.0,0.0,0.0,24.283688517599316
2015-11-18,24.9685711616563,16.158529635746696,32.000284299727646,24.9685711616563,24.9685711616563,-0.9200460809427204,-0.9200460809427204,-0.9200460809427204,-2.1139528913250962,-2.1139528913250962,-2.1139528913250962,1.1939068103823758,1.1939068103823758,1.1939068103823758,0.0,0.0,0.0,24.048525080713578
2015-11-19,24.973145157327682,18.37042528469827,33.48755126823717,24.973145157327682,24.973145157327682,0.7106201623538723,0.7106201623538723,0.7106201623538723,-0.30328524799954976,-0.30328524799954976,-0.30328524799954976,1.013905410353422,1.013905410353422,1.013905410353422,0.0,0.0,0.0,25.683765319681555
2015-11-20,24.97771915299907,19.78248323531924,35.16823463045844,24.97771915299907,24.97771915299907,2.5429416876092055,2.5429416876092055,2.5429416876092055,1.750331312033052,1.750331312033052,1.750331312033052,0.7926103755761539,0.7926103755761539,0.7926103755761539,0.0,0.0,0.0,27.520660840608276
2015-11-21,24.982293148670458,21.633331127258096,36.55108585620981,24.982293148670458,24.982293148670458,3.959755880143892,3.959755880143892,3.959755880143892,3.4283246998745613,3.4283246998745613,3.4283246998745613,0.531431180269331,0.531431180269331,0.531431180269331,0.0,0.0,0.0,28.94204902881435
2015-11-22,24.986867144341844,22.616545650194418,37.83318919320871,24.986867144341844,24.986867144341844,4.738500040076165,4.738500040076165,4.738500040076165,4.5060040195443865,4.5060040195443865,4.5060040195443865,0.232496020531778,0.232496020531778,0.232496020531778,0.0,0.0,0.0,29.72536718441801
2015-11-23,24.99144114001323,11.643268507733174,27.684946753183944,24.99144114001323,24.99144114001323,-5.356553619206752,-5.356553619206752,-5.356553619206752,-5.255168164749867,-5.255168164749867,-5.255168164749867,-0.10138545445688521,-0.10138545445688521,-0.10138545445688521,0.0,0.0,0.0,19.634887520806476
2015-11-24,24.996015135684615,15.07941832080882,30.205706600534445,24.996015135684615,24.996015135684615,-2.4790283732127874,-2.4790283732127874,-2.4790283732127874,-2.012253727363832,-2.012253727363832,-2.012253727363832,-0.46677464584895556,-0.46677464584895556,-0.46677464584895556,0.0,0.0,0.0,22.516986762471827
2015-11-25,25.000589131356,13.995101465197019,30.613435238483156,25.000589131356,25.000589131356,-2.973623480940201,-2.973623480940201,-2.973623480940201,-2.113952891321105,-2.113952891321105,-2.113952891321105,-0.8596705896190959,-0.8596705896190959,-0.8596705896190959,0.0,0.0,0.0,22.0269656504158
2015-11-26,25.00516312702739,15.79655560097807,30.997172198138795,25.00516312702739,25.00516312702739,-1.5788743689197016,-1.5788743689197016,-1.5788743689197016,-0.30328524800292816,-0.30328524800292816,-0.30328524800292816,-1.2755891209167733,-1.2755891209167733,-1.2755891209167733,0.0,0.0,0.0,23.426288758107688
2015-11-27,25.009737122698773,17.569933457738347,33.06984772896624,25.009737122698773,25.009737122698773,0.04067850624723793,0.04067850624723793,0.04067850624723793,1.7503313120174435,1.7503313120174435,1.7503313120174435,-1.7096528057702056,-1.7096528057702056,-1.7096528057702056,0.0,0.0,0.0,25.050415628946013
2015-11-28,25.014311118370163,18.18073053871706,33.63922592838366,25.014311118370163,25.014311118370163,1.2716351390630736,1.2716351390630736,1.2716351390630736,3.428324699862675,3.428324699862675,3.428324699862675,-2.1566895607996015,-2.1566895607996015,-2.1566895607996015,0.0,0.0,0.0,26.285946257433235
2015-11-29,25.018885114041545,19.30929446758077,34.52779081396607,25.018885114041545,25.018885114041545,1.8946663532253847,1.8946663532253847,1.8946663532253847,4.506004019541447,4.506004019541447,4.506004019541447,-2.6113376663160612,-2.6113376663160612,-2.6113376663160612,0.0,0.0,0.0,26.91355146726693
2015-11-30,25.023459109712935,9.317983998245056,24.359780727987413,25.023459109712935,25.023459109712935,-8.32332288467489,-8.32332288467489,-8.32332288467489,-5.255168164751633,-5.255168164751633,-5.255168164751633,-3.068154719923256,-3.068154719923256,-3.068154719923256,0.0,0.0,0.0,16.700136225038044
2015-12-01,25.02803310538432,11.431931649880879,27.006452015304163,25.02803310538432,25.02803310538432,-5.5339817082056495,-5.5339817082056495,-5.5339817082056495,-2.012253727363603,-2.012253727363603,-2.012253727363603,-3.521727980842047,-3.521727980842047,-3.521727980842047,0.0,0.0,0.0,19.494051397178673
2015-12-02,25.032607101055707,11.116570799265288,26.862418969186965,25.032607101055707,25.032607101055707,-6.080736413433047,-6.080736413433047,-6.080736413433047,-2.113952891332593,-2.113952891332593,-2.113952891332593,-3.966783522100455,-3.966783522100455,-3.966783522100455,0.0,0.0,0.0,18.95187068762266
2015-12-03,25.037181096727092,12.650859384116327,29.207258280694074,25.037181096727092,25.037181096727092,-4.701576887451645,-4.701576887451645,-4.701576887451645,-0.3032852480061912,-0.3032852480061912,-0.3032852480061912,-4.398291639445453,-4.398291639445453,-4.398291639445453,0.0,0.0,0.0,20.33560420927545
2015-12-04,25.04175509239848,14.260164362773429,29.706209770830263,25.04175509239848,25.04175509239848,-3.061234749512008,-3.061234749512008,-3.061234749512008,1.7503313120094055,1.7503313120094055,1.7503313120094055,-4.811566061521413,-4.811566061521413,-4.811566061521413,0.0,0.0,0.0,21.98052034288647
2015-12-05,25.046329088069864,15.629983655928338,30.975031347221165,25.046329088069864,25.046329088069864,-1.7740299631737586,-1.7740299631737586,-1.7740299631737586,3.4283246998722694,3.4283246998722694,3.4283246998722694,-5.202354663046028,-5.202354663046028,-5.202354663046028,0.0,0.0,0.0,23.272299124896104
2015-12-06,25.05090308374125,16.367651843732745,31.389047950838386,25.05090308374125,25.05090308374125,-1.0609155778773303,-1.0609155778773303,-1.0609155778773303,4.506004019555366,4.506004019555366,4.506004019555366,-5.566919597432697,-5.566919597432697,-5.566919597432697,0.0,0.0,0.0,23.98998750586392
2015-12-07,25.05547707941264,6.423577734716035,21.739048273534852,25.05547707941264,25.05547707941264,-11.157273196580206,-11.157273196580206,-11.157273196580206,-5.25516816474711,-5.25516816474711,-5.25516816474711,-5.902105031833097,-5.902105031833097,-5.902105031833097,0.0,0.0,0.0,13.898203882832433
2015-12-08,25.060051075084022,9.421628322330802,25.22568768298394,25.060051075084022,25.060051075084022,-8.21764470647625,-8.21764470647625,-8.21764470647625,-2.0122537273613013,-2.0122537273613013,-2.0122537273613013,-6.205390979114948,-6.205390979114948,-6.205390979114948,0.0,0.0,0.0,16.842406368607772
2015-12-09,25.06462507075541,8.030861143691792,24.248948163268977,25.06462507075541,25.06462507075541,-8.58888496103267,-8.58888496103267,-8.58888496103267,-2.113952891316573,-2.113952891316573,-2.113952891316573,-6.474932069716097,-6.474932069716097,-6.474932069716097,0.0,0.0,0.0,16.475740109722743
2015-12-10,25.069199066426794,9.46258629442424,25.591378387291368,25.069199066426794,25.069199066426794,-7.01286573053145,-7.01286573053145,-7.01286573053145,-0.30328524800945417,-0.30328524800945417,-0.30328524800945417,-6.709580482521996,-6.709580482521996,-6.709580482521996,0.0,0.0,0.0,18.056333335895346
2015-12-11,25.073773062098184,12.091799166540053,28.09152054607768,25.073773062098184,25.073773062098184,-5.158561336214365,-5.158561336214365,-5.158561336214365,1.7503313120293003,1.7503313120293003,1.7503313120293003,-6.908892648243666,-6.908892648243666,-6.908892648243666,0.0,0.0,0.0,19.915211725883818
2015-12-12,25.07834705776957,13.467751635500226,29.55950919297455,25.07834705776957,25.07834705776957,-3.644795041038399,-3.644795041038399,-3.644795041038399,3.4283246998711223,3.4283246998711223,3.4283246998711223,-7.0731197409095214,-7.0731197409095214,-7.0731197409095214,0.0,0.0,0.0,21.43355201673117
2015-12-13,25.082921053440955,14.668259045296777,29.85221032469153,25.082921053440955,25.082921053440955,-2.6971783531661484,-2.6971783531661484,-2.6971783531661484,4.506004019558513,4.506004019558513,4.506004019558513,-7.203182372724661,-7.203182372724661,-7.203182372724661,0.0,0.0,0.0,22.385742700274808
2015-12-14,25.08749504911234,5.269946460693745,20.154003399429904,25.08749504911234,25.08749504911234,-12.555798459050449,-12.555798459050449,-12.555798459050449,-5.255168164749909,-5.255168164749909,-5.255168164749909,-7.30063029430054,-7.30063029430054,-7.30063029430054,0.0,0.0,0.0,12.531696590061893
2015-12-15,25.09206904478373,8.208921691874925,23.722406467499816,25.09206904478373,25.09206904478373,-9.379841993628721,-9.379841993628721,-9.379841993628721,-2.012253727353822,-2.012253727353822,-2.012253727353822,-7.3675882662748995,-7.3675882662748995,-7.3675882662748995,0.0,0.0,0.0,15.71222705115501
2015-12-16,25.096643040455113,7.6205630544736085,23.15135477329593,25.096643040455113,25.096643040455113,-9.520642491598961,-9.520642491598961,-9.520642491598961,-2.113952891324611,-2.113952891324611,-2.113952891324611,-7.40668960027435,-7.40668960027435,-7.40668960027435,0.0,0.0,0.0,15.576000548856152
2015-12-17,25.101217036126503,9.13575659188599,25.177057273697383,25.101217036126503,25.101217036126503,-7.724284406613667,-7.724284406613667,-7.724284406613667,-0.30328524801271717,-0.30328524801271717,-0.30328524801271717,-7.420999158600949,-7.420999158600949,-7.420999158600949,0.0,0.0,0.0,17.376932629512837
2015-12-18,25.105791029676666,11.866453502604305,27.098921024268734,25.105791029676666,25.105791029676666,-5.6635965336528855,-5.6635965336528855,-5.6635965336528855,1.7503313120136925,1.7503313120136925,1.7503313120136925,-7.413927845666578,-7.413927845666578,-7.413927845666578,0.0,0.0,0.0,19.44219449602378
2015-12-19,25.11036502322683,13.520383726055657,29.05134471328754,25.11036502322683,25.11036502322683,-3.960816114100569,-3.960816114100569,-3.960816114100569,3.4283246998771397,3.4283246998771397,3.4283246998771397,-7.389140813977709,-7.389140813977709,-7.389140813977709,0.0,0.0,0.0,21.14954890912626
2015-12-20,25.114939016776997,14.791210170217068,30.297767275920034,25.114939016776997,25.114939016776997,-2.8444577192960896,-2.8444577192960896,-2.8444577192960896,4.506004019555573,4.506004019555573,4.506004019555573,-7.350461738851663,-7.350461738851663,-7.350461738851663,0.0,0.0,0.0,22.270481297480906
2015-12-21,25.11951301032716,5.044628507104678,21.109789974317856,25.11951301032716,25.11951301032716,-12.556943750713222,-12.556943750713222,-12.556943750713222,-5.255168164752709,-5.255168164752709,-5.255168164752709,-7.301775585960515,-7.301775585960515,-7.301775585960515,0.0,0.0,0.0,12.562569259613939
2015-12-22,25.124087003877328,8.394348138548121,23.17595824171427,25.124087003877328,25.124087003877328,-9.259186030287422,-9.259186030287422,-9.259186030287422,-2.012253727360843,-2.012253727360843,-2.012253727360843,-7.24693230292658,-7.24693230292658,-7.24693230292658,0.0,0.0,0.0,15.864900973589906
2015-12-23,25.12866099742749,8.575791392177027,23.28654744503705,25.12866099742749,25.12866099742749,-9.30360670207305,-9.30360670207305,-9.30360670207305,-2.1139528913154897,-2.1139528913154897,-2.1139528913154897,-7.189653810757561,-7.189653810757561,-7.189653810757561,0.0,0.0,0.0,15.825054295354441
2015-12-24,25.133234990977655,10.469203072970515,25.154464241949285,25.133234990977655,25.133234990977655,-7.436731802910701,-7.436731802910701,-7.436731802910701,-0.3032852480016118,-0.3032852480016118,-0.3032852480016118,-7.13344655490909,-7.13344655490909,-7.13344655490909,0.0,0.0,0.0,17.696503188066956
2015-12-25,25.13780898452782,11.920977162481714,27.155292454253818,25.13780898452782,25.13780898452782,-5.3311903906733775,-5.3311903906733775,-5.3311903906733775,1.7503313120196207,1.7503313120196207,1.7503313120196207,-7.0815217026929975,-7.0815217026929975,-7.0815217026929975,0.0,0.0,0.0,19.80661859385444
2015-12-26,25.142382978077983,13.920684826204335,29.708093506401667,25.142382978077983,25.142382978077983,-3.6084001487523487,-3.6084001487523487,-3.6084001487523487,3.4283246998867334,3.4283246998867334,3.4283246998867334,-7.036724848639082,-7.036724848639082,-7.036724848639082,0.0,0.0,0.0,21.533982829325634
2015-12-27,25.14695697162815,15.087742035925178,31.0297307162905,25.14695697162815,25.14695697162815,-2.495472799099479,-2.495472799099479,-2.495472799099479,4.5060040195472455,4.5060040195472455,4.5060040195472455,-7.001476818646725,-7.001476818646725,-7.001476818646725,0.0,0.0,0.0,22.651484172528672
2015-12-28,25.151530965178313,5.365775290868128,20.55998965517041,25.151530965178313,25.151530965178313,-12.23289501960255,-12.23289501960255,-12.23289501960255,-5.255168164755508,-5.255168164755508,-5.255168164755508,-6.977726854847042,-6.977726854847042,-6.977726854847042,0.0,0.0,0.0,12.918635945575764
2015-12-29,25.15610495872848,8.492475203861062,24.244049977485254,25.15610495872848,25.15610495872848,-8.979172851893887,-8.979172851893887,-8.979172851893887,-2.012253727358541,-2.012253727358541,-2.012253727358541,-6.966919124535346,-6.966919124535346,-6.966919124535346,0.0,0.0,0.0,16.17693210683459
2015-12-30,25.160678952278644,8.123810072539817,23.779949333277834,25.160678952278644,25.160678952278644,-9.083926028869538,-9.083926028869538,-9.083926028869538,-2.1139528913235277,-2.1139528913235277,-2.1139528913235277,-6.9699731375460106,-6.9699731375460106,-6.9699731375460106,0.0,0.0,0.0,16.076752923409106
2015-12-31,25.165252945828808,10.203973840586494,25.736673800217464,25.165252945828808,25.165252945828808,-7.290563534715368,-7.290563534715368,-7.290563534715368,-0.30328524800487483,-0.30328524800487483,-0.30328524800487483,-6.9872782867104934,-6.9872782867104934,-6.9872782867104934,0.0,0.0,0.0,17.87468941111344
2016-01-01,25.169826939378975,11.855486887733772,27.673236359653927,25.169826939378975,25.169826939378975,-5.268371043425953,-5.268371043425953,-5.268371043425953,1.7503313120255493,1.7503313120255493,1.7503313120255493,-7.018702355451501,-7.018702355451501,-7.018702355451501,0.0,0.0,0.0,19.90145589595302
2016-01-02,25.174400932929135,13.693797879393815,28.932191015758374,25.174400932929135,25.174400932929135,-3.6352887750885463,-3.6352887750885463,-3.6352887750885463,3.428324699874849,3.428324699874849,3.428324699874849,-7.063613474963396,-7.063613474963396,-7.063613474963396,0.0,0.0,0.0,21.539112157840588
2016-01-03,25.178974926479302,14.468147030662696,30.868043593359012,25.178974926479302,25.178974926479302,-2.6149106507504842,-2.6149106507504842,-2.6149106507504842,4.506004019561166,4.506004019561166,4.506004019561166,-7.120914670311651,-7.120914670311651,-7.120914670311651,0.0,0.0,0.0,22.564064275728818
2016-01-04,25.183548920029466,4.702695256332548,20.783526339463954,25.183548920029466,25.183548920029466,-12.444257983819096,-12.444257983819096,-12.444257983819096,-5.255168164750985,-5.255168164750985,-5.255168164750985,-7.189089819068112,-7.189089819068112,-7.189089819068112,0.0,0.0,0.0,12.73929093621037
2016-01-05,25.18812291357963,8.608027107116976,23.77124198297276,25.18812291357963,25.18812291357963,-9.278513293259202,-9.278513293259202,-9.278513293259202,-2.0122537273583108,-2.0122537273583108,-2.0122537273583108,-7.266259565900892,-7.266259565900892,-7.266259565900892,0.0,0.0,0.0,15.909609620320428
2016-01-06,25.192696907129797,7.560561157643042,23.793823686701824,25.192696907129797,25.192696907129797,-9.464198390243576,-9.464198390243576,-9.464198390243576,-2.1139528913195367,-2.1139528913195367,-2.1139528913195367,-7.350245498924039,-7.350245498924039,-7.350245498924039,0.0,0.0,0.0,15.728498516886221
2016-01-07,25.19727090067996,9.753781885272927,25.342747366160623,25.19727090067996,25.19727090067996,-7.741925952441887,-7.741925952441887,-7.741925952441887,-0.30328524799371176,-0.30328524799371176,-0.30328524799371176,-7.438640704448176,-7.438640704448176,-7.438640704448176,0.0,0.0,0.0,17.45534494823807
2016-01-08,25.201844894230128,11.135172973169434,27.114856220032593,25.201844894230128,25.201844894230128,-5.778553368503057,-5.778553368503057,-5.778553368503057,1.7503313120314774,1.7503313120314774,1.7503313120314774,-7.528884680534535,-7.528884680534535,-7.528884680534535,0.0,0.0,0.0,19.42329152572707
2016-01-09,25.20641888778029,13.397935465822961,28.93079457399296,25.20641888778029,25.20641888778029,-4.190015809640579,-4.190015809640579,-4.190015809640579,3.4283246998558092,3.4283246998558092,3.4283246998558092,-7.618340509496388,-7.618340509496388,-7.618340509496388,0.0,0.0,0.0,21.01640307813971
2016-01-10,25.210992881330455,13.61340964660928,29.70696791444446,25.210992881330455,25.210992881330455,-3.19836814709391,-3.19836814709391,-3.19836814709391,4.506004019552839,4.506004019552839,4.506004019552839,-7.704372166646749,-7.704372166646749,-7.704372166646749,0.0,0.0,0.0,22.012624734236546
2016-01-11,25.21556687488062,3.9643211113102867,19.57669622166652,25.21556687488062,25.21556687488062,-13.03958804184516,-13.03958804184516,-13.03958804184516,-5.255168164753783,-5.255168164753783,-5.255168164753783,-7.784419877091379,-7.784419877091379,-7.784419877091379,0.0,0.0,0.0,12.175978833035458
2016-01-12,25.220140868430786,7.3383255510265935,22.945948710073743,25.220140868430786,25.220140868430786,-9.868325249910807,-9.868325249910807,-9.868325249910807,-2.0122537273580803,-2.0122537273580803,-2.0122537273580803,-7.8560715225527264,-7.8560715225527264,-7.8560715225527264,0.0,0.0,0.0,15.351815618519979
2016-01-13,25.22471486198095,7.312578363172582,22.803402489747832,25.22471486198095,25.22471486198095,-10.031081134245373,-10.031081134245373,-10.031081134245373,-2.113952891315546,-2.113952891315546,-2.113952891315546,-7.917128242929827,-7.917128242929827,-7.917128242929827,0.0,0.0,0.0,15.193633727735577
2016-01-14,25.229288855531113,9.157532611046648,24.621039794778948,25.229288855531113,25.229288855531113,-8.268947816025381,-8.268947816025381,-8.268947816025381,-0.3032852480114585,-0.3032852480114585,-0.3032852480114585,-7.965662568013924,-7.965662568013924,-7.965662568013924,0.0,0.0,0.0,16.96034103950573
2016-01-15,25.23386284908128,11.090274201700522,27.19702336435214,25.23386284908128,25.23386284908128,-6.249736335666743,-6.249736335666743,-6.249736335666743,1.750331312015869,1.750331312015869,1.750331312015869,-8.000067647682611,-8.000067647682611,-8.000067647682611,0.0,0.0,0.0,18.984126513414537
2016-01-16,25.238436842631444,13.113636529961019,28.488963259501297,25.238436842631444,25.238436842631444,-4.590771717246552,-4.590771717246552,-4.590771717246552,3.4283246998654024,3.4283246998654024,3.4283246998654024,-8.019096417111955,-8.019096417111955,-8.019096417111955,0.0,0.0,0.0,20.64766512538489
2016-01-17,25.243010836181607,13.399735202776279,29.76760669908456,25.243010836181607,25.243010836181607,-3.5158858097206322,-3.5158858097206322,-3.5158858097206322,4.506004019549898,4.506004019549898,4.506004019549898,-8.02188982927053,-8.02188982927053,-8.02188982927053,0.0,0.0,0.0,21.727125026460975
2016-01-18,25.247584829731775,4.290121795640172,19.800020365218135,25.247584829731775,25.247584829731775,-13.263161766534987,-13.263161766534987,-13.263161766534987,-5.255168164757617,-5.255168164757617,-5.255168164757617,-8.007993601777368,-8.007993601777368,-8.007993601777368,0.0,0.0,0.0,11.984423063196788
2016-01-19,25.25215882328194,7.780122723225511,23.080460119034278,25.25215882328194,25.25215882328194,-9.98961697759782,-9.98961697759782,-9.98961697759782,-2.012253727368205,-2.012253727368205,-2.012253727368205,-7.977363250229614,-7.977363250229614,-7.977363250229614,0.0,0.0,0.0,15.262541845684119
2016-01-20,25.256732816832105,7.487348816458476,22.63478519380668,25.256732816832105,25.256732816832105,-10.044310397613364,-10.044310397613364,-10.044310397613364,-2.1139528913150043,-2.1139528913150043,-2.1139528913150043,-7.930357506298359,-7.930357506298359,-7.930357506298359,0.0,0.0,0.0,15.212422419218742
2016-01-21,25.261306810382266,9.75136909278164,25.847151241837125,25.261306810382266,25.261306810382266,-8.171005785261027,-8.171005785261027,-8.171005785261027,-0.30328524800029544,-0.30328524800029544,-0.30328524800029544,-7.867720537260732,-7.867720537260732,-7.867720537260732,0.0,0.0,0.0,17.09030102512124
2016-01-22,25.26588080565663,11.60750142200846,26.935696603595822,25.26588080565663,25.26588080565663,-6.040222373538327,-6.040222373538327,-6.040222373538327,1.7503313120217976,1.7503313120217976,1.7503313120217976,-7.790553685560125,-7.790553685560125,-7.790553685560125,0.0,0.0,0.0,19.2256584321183
2016-01-23,25.270454800930995,12.857076521746496,29.160164266490867,25.270454800930995,25.270454800930995,-4.271953024446722,-4.271953024446722,-4.271953024446722,3.428324699874997,3.428324699874997,3.428324699874997,-7.70027772432172,-7.70027772432172,-7.70027772432172,0.0,0.0,0.0,20.998501776484275
2016-01-24,25.27502879620536,13.77377027620551,29.861531719984153,25.27502879620536,25.27502879620536,-3.092582850690811,-3.092582850690811,-3.092582850690811,4.506004019546958,4.506004019546958,4.506004019546958,-7.598586870237768,-7.598586870237768,-7.598586870237768,0.0,0.0,0.0,22.182445945514548
2016-01-25,25.27960279147972,5.082273957668261,20.211617019028765,25.27960279147972,25.27960279147972,-12.742564167201296,-12.742564167201296,-12.742564167201296,-5.255168164751025,-5.255168164751025,-5.255168164751025,-7.48739600245027,-7.48739600245027,-7.48739600245027,0.0,0.0,0.0,12.537038624278425
2016-01-26,25.284176786754088,7.9286438627889035,23.60811559633565,25.284176786754088,25.284176786754088,-9.38103642721199,-9.38103642721199,-9.38103642721199,-2.0122537273679755,-2.0122537273679755,-2.0122537273679755,-7.368782699844014,-7.368782699844014,-7.368782699844014,0.0,0.0,0.0,15.903140359542098
2016-01-27,25.28875078202845,7.884242143625927,23.676578106291924,25.28875078202845,25.28875078202845,-9.35887871688268,-9.35887871688268,-9.35887871688268,-2.1139528913230423,-2.1139528913230423,-2.1139528913230423,-7.244925825559638,-7.244925825559638,-7.244925825559638,0.0,0.0,0.0,15.929872065145771
2016-01-28,25.293324777302814,9.932231969209084,26.206096297568138,25.293324777302814,25.293324777302814,-7.421327701931297,-7.421327701931297,-7.421327701931297,-0.3032852480035584,-0.3032852480035584,-0.3032852480035584,-7.118042453927738,-7.118042453927738,-7.118042453927738,0.0,0.0,0.0,17.871997075371517
2016-01-29,25.29789877257718,12.288982548543032,27.509016208013907,25.29789877257718,25.29789877257718,-5.239993638291841,-5.239993638291841,-5.239993638291841,1.75033131201376,1.75033131201376,1.75033131201376,-6.990324950305601,-6.990324950305601,-6.990324950305601,0.0,0.0,0.0,20.057905134285342
2016-01-30,25.302472767851544,14.011800027931814,30.195855613337805,25.302472767851544,25.302472767851544,-3.4355552788552948,-3.4355552788552948,-3.4355552788552948,3.4283246998702746,3.4283246998702746,3.4283246998702746,-6.863879978725569,-6.863879978725569,-6.863879978725569,0.0,0.0,0.0,21.86691748899625
2016-01-31,25.30704676312591,15.538199853787143,30.87005249751698,25.30704676312591,25.30704676312591,-2.234667107966928,-2.234667107966928,-2.234667107966928,4.506004019555491,4.506004019555491,4.506004019555491,-6.740671127522419,-6.740671127522419,-6.740671127522419,0.0,0.0,0.0,23.072379655158983
2016-02-01,25.311620758400274,6.001159129995549,20.173278416385664,25.311620758400274,25.311620758400274,-11.877634877041642,-11.877634877041642,-11.877634877041642,-5.25516816475486,-5.25516816475486,-5.25516816475486,-6.6224667122867835,-6.6224667122867835,-6.6224667122867835,0.0,0.0,0.0,13.433985881358632
2016-02-02,25.316194753674637,9.265486315983258,23.92595897183836,25.316194753674637,25.316194753674637,-8.5230478702195,-8.5230478702195,-8.5230478702195,-2.0122537273677454,-2.0122537273677454,-2.0122537273677454,-6.510794142851755,-6.510794142851755,-6.510794142851755,0.0,0.0,0.0,16.793146883455137
2016-02-03,25.320768748949003,8.81880550989648,24.10731066304706,25.320768748949003,25.320768748949003,-8.520854923359588,-8.520854923359588,-8.520854923359588,-2.1139528913310803,-2.1139528913310803,-2.1139528913310803,-6.4069020320285075,-6.4069020320285075,-6.4069020320285075,0.0,0.0,0.0,16.799913825589414
2016-02-04,25.325342744223367,11.035686537572138,26.180550060538064,25.325342744223367,25.325342744223367,-6.615016232816324,-6.615016232816324,-6.615016232816324,-0.3032852480068214,-0.3032852480068214,-0.3032852480068214,-6.311730984809503,-6.311730984809503,-6.311730984809503,0.0,0.0,0.0,18.710326511407043
2016-02-05,25.329916739497733,12.985398862468479,29.80035115743062,25.329916739497733,25.329916739497733,-4.475562432869162,-4.475562432869162,-4.475562432869162,1.7503313120324797,1.7503313120324797,1.7503313120324797,-6.225893744901641,-6.225893744901641,-6.225893744901641,0.0,0.0,0.0,20.854354306628572
2016-02-06,25.334490734772096,14.879270478992002,30.419775787010543,25.334490734772096,25.334490734772096,-2.721340398582225,-2.721340398582225,-2.721340398582225,3.4283246998691284,3.4283246998691284,3.4283246998691284,-6.1496650984513535,-6.1496650984513535,-6.1496650984513535,0.0,0.0,0.0,22.61315033618987
2016-02-07,25.33906473004646,15.89104254721058,31.049283995089155,25.33906473004646,25.33906473004646,-1.576977631141921,-1.576977631141921,-1.576977631141921,4.506004019547164,4.506004019547164,4.506004019547164,-6.082981650689085,-6.082981650689085,-6.082981650689085,0.0,0.0,0.0,23.762087098904537
